id	filename	md5	size	state
244dee9a-57e6-420d-8353-bf134abb387b	244dee9a-57e6-420d-8353-bf134abb387b/be78849d-4fd3-4a6d-b5c3-613f309fe3bd.mirnaseq.mirnas.quantification.txt	acccafd54e0c7b3c0593158f2560d57a	50283	validated
24ec33c9-a140-4da4-ac96-784401108279	24ec33c9-a140-4da4-ac96-784401108279/6c388b0c-a886-416f-bc41-d6520810d87a.mirnaseq.mirnas.quantification.txt	d191e85786b63d575e1b3a36a22ec60e	50034	validated
2549466b-1991-49d2-909f-f9ac2496f2d3	2549466b-1991-49d2-909f-f9ac2496f2d3/224bc334-fdae-4066-a3d1-cc714821df4f.mirnaseq.mirnas.quantification.txt	618a7c8b72feb8cecfabb1113612431c	50150	validated
2579e767-6d58-4677-874e-0984f16e74dc	2579e767-6d58-4677-874e-0984f16e74dc/b9352505-e72f-4fb2-bcbf-0398d35112fb.mirnaseq.mirnas.quantification.txt	7b79dc04e6834b267a3c94843b0d9101	50054	validated
25d192a9-9847-4c36-bf00-ea31e50c4ff9	25d192a9-9847-4c36-bf00-ea31e50c4ff9/d162e823-5445-49c8-944a-46c2067f2c05.mirnaseq.mirnas.quantification.txt	49ee276f845cc88c72d2035bbada4c28	50073	validated
261004e1-5d24-459c-8dc5-d4fa589868f4	261004e1-5d24-459c-8dc5-d4fa589868f4/da1f1820-8520-4f50-855b-55494c25d747.mirnaseq.mirnas.quantification.txt	32b5808f15623b9329287c0831a7c50b	50308	validated
26213ed8-e64a-46c5-95d4-19e750cace7a	26213ed8-e64a-46c5-95d4-19e750cace7a/e1757548-1270-42d3-bdf0-f84f6db1aafb.mirnaseq.mirnas.quantification.txt	be989d9d7860aed988bc28f88ed84b9b	50175	validated
2669f57e-04b6-4e1c-b619-61baada6c5ec	2669f57e-04b6-4e1c-b619-61baada6c5ec/446ca6e9-d63f-4659-93c4-b80c2a5e18e3.mirnaseq.mirnas.quantification.txt	cfd56c7f6bd36e1a4358393ad619ad90	50382	validated
26c80498-4ea6-46da-b6d4-15fa8c2b8a20	26c80498-4ea6-46da-b6d4-15fa8c2b8a20/09b84875-dbe0-4b13-b3ec-20faf9c0c50e.mirnaseq.mirnas.quantification.txt	ff7bf788eb383377ee1161cd5570fb67	50147	validated
27120e2e-090f-437f-b285-10fb3affe6cc	27120e2e-090f-437f-b285-10fb3affe6cc/c60403da-b4e7-40d0-bf4e-83c853e1d6cf.mirnaseq.mirnas.quantification.txt	cf339997606c883c1c834ca558c8a81c	50277	validated
271a1899-2afa-4332-8969-d8453c54ade2	271a1899-2afa-4332-8969-d8453c54ade2/6f4c2e14-2fb7-4c27-8234-73abd8ac1bd9.mirnaseq.mirnas.quantification.txt	ea55a9f6c5199e3658c7b48dec482eb5	50148	validated
2765eb6b-8d17-4b2c-83e9-62c8d96919b4	2765eb6b-8d17-4b2c-83e9-62c8d96919b4/289f1183-9b6c-49be-99d1-03e3dc4b394f.mirnaseq.mirnas.quantification.txt	52d4556b2b7f7b6a158dd9f0c7220ef2	50259	validated
2788b6e0-fd66-47e1-97f4-e53b2b3a5b64	2788b6e0-fd66-47e1-97f4-e53b2b3a5b64/26b3ef3b-8391-4313-8567-422ad2dc2cbf.mirnaseq.mirnas.quantification.txt	4500db3e73045cf8bfb946c22d79b0ae	50295	validated
279cde0a-6331-42cd-9712-0c17f26546a0	279cde0a-6331-42cd-9712-0c17f26546a0/c3e4953b-0a33-4b7a-921d-08ce70c21b89.mirnaseq.mirnas.quantification.txt	1fe8bbd215a1886ded20d603f3851823	50246	validated
286cff43-587d-4a89-a568-02665d57330c	286cff43-587d-4a89-a568-02665d57330c/118d71c1-b61d-4f44-ab8b-f6fabc2894b4.mirnaseq.mirnas.quantification.txt	c2bd85173c0af72a3e7cb45e229e538a	50056	validated
28c47159-89a8-4485-ac8a-f30fac6b28f1	28c47159-89a8-4485-ac8a-f30fac6b28f1/06c707f8-6768-4e22-badd-f7a8d0b31b1d.mirnaseq.mirnas.quantification.txt	d9b34b8aa92f0a9b212d49598506cdd2	50229	validated
28f36c56-ca28-4da3-8a69-353c59e30517	28f36c56-ca28-4da3-8a69-353c59e30517/516f2c2d-a933-4cc7-9268-9a9390892361.mirnaseq.mirnas.quantification.txt	0488cf0c8b2c783371f4073758c00606	50168	validated
29073a21-de19-41fb-ba86-bdbd1e34ad64	29073a21-de19-41fb-ba86-bdbd1e34ad64/5b6cdabf-86e0-4a82-bb5c-8e0a9f3be689.mirnaseq.mirnas.quantification.txt	f7ad7b8614c1e8c50bc25c5e345de96d	50302	validated
2a404ba4-e568-4187-9e08-eb5d869187e0	2a404ba4-e568-4187-9e08-eb5d869187e0/d844bfa5-9f83-4d15-8430-603cf81324d9.mirnaseq.mirnas.quantification.txt	25e0d168c2cfa939eef3bd440d183f29	50318	validated
2aab3dce-77df-429f-997a-3e367f80610b	2aab3dce-77df-429f-997a-3e367f80610b/8fc718e9-27d7-46f1-b492-d82dbfc93e1d.mirnaseq.mirnas.quantification.txt	38665a6f55d4ce0c6d6ca37aebe52da8	50199	validated
2b45f6e7-278d-4607-9764-d06b07be2737	2b45f6e7-278d-4607-9764-d06b07be2737/248f1408-50a2-4684-a2e7-3b37b8d809ff.mirnaseq.mirnas.quantification.txt	abf4af2da4b1d73be7744a650d9e8469	50203	validated
2ba043c5-421e-4e52-b25d-a5ce4e12cf67	2ba043c5-421e-4e52-b25d-a5ce4e12cf67/a0ede20c-322c-4c80-b83e-b2b0d2488415.mirnaseq.mirnas.quantification.txt	a5c866c4e1ebf1ffa77d3f236fe4ec7b	50319	validated
2be9878d-48a2-45b8-8bce-1dcbfd698f05	2be9878d-48a2-45b8-8bce-1dcbfd698f05/4f696db0-8003-45df-a397-07584b9f968c.mirnaseq.mirnas.quantification.txt	aca134a3b9c2b34f9fcb30871ee0c0e4	50310	validated
2c35dd6a-6765-4126-a189-fbf901b06fb2	2c35dd6a-6765-4126-a189-fbf901b06fb2/28457af3-ef44-4b07-ac3c-f616b2934caf.mirnaseq.mirnas.quantification.txt	f0133cf09a45aae8efbc55494e1f6f03	50389	validated
2c9cb12a-2aaa-4b8e-9c18-e0701de54a27	2c9cb12a-2aaa-4b8e-9c18-e0701de54a27/af8cd371-f458-43b7-a85b-8a0d26e6d481.mirnaseq.mirnas.quantification.txt	f2c0695a7bc8fa56777d372b0cc83705	50333	validated
2ceeb720-2ed5-499b-bb45-98e2a8c97f67	2ceeb720-2ed5-499b-bb45-98e2a8c97f67/dc402a58-5ef3-4163-b8a7-320e53f17852.mirnaseq.mirnas.quantification.txt	33060f036dc98f0697be7900796a3b47	50126	validated
2d6a26d8-db82-4508-9347-4c23ac550604	2d6a26d8-db82-4508-9347-4c23ac550604/a70c975c-7a9d-4640-80e2-4ceda9d28bb3.mirnaseq.mirnas.quantification.txt	7ce465adc52d741714f7b801ce696285	50147	validated
2f1490df-50ca-4fe2-a262-afe8f0a13bd3	2f1490df-50ca-4fe2-a262-afe8f0a13bd3/eca08504-894e-4226-9ecb-63e6ef4c2fd8.mirnaseq.mirnas.quantification.txt	395151fa8ade7b0a501f1d5f33213d72	50223	validated
2fb40e86-6f6e-414f-8fac-48296fd83b61	2fb40e86-6f6e-414f-8fac-48296fd83b61/5afca93b-c648-4113-80c0-62657cc68c89.mirnaseq.mirnas.quantification.txt	975c14e2d411e57d7672487efdc5eef8	50419	validated
2fed8755-53d0-45e4-81ca-5fab1e4c73be	2fed8755-53d0-45e4-81ca-5fab1e4c73be/5c94f360-7694-42bb-ba83-f26df9be7fda.mirnaseq.mirnas.quantification.txt	ee854d04e5f7e20717b8839ec8f13f70	50275	validated
314e9086-8360-4224-8170-f4669e282884	314e9086-8360-4224-8170-f4669e282884/337b7d7a-1f99-4c9b-8e14-f3df54e396d9.mirnaseq.mirnas.quantification.txt	3630bd4117ba67b63409b3f78b2b01ca	50267	validated
31b88c0e-81da-42e7-ba10-9bf534b4bd0c	31b88c0e-81da-42e7-ba10-9bf534b4bd0c/0f935efc-3d46-48d8-afeb-c49b80bea8e5.mirnaseq.mirnas.quantification.txt	2414315b3070141f752595be9b56b43a	50104	validated
31ea4663-b0b6-415d-a0d3-6a310e4bca43	31ea4663-b0b6-415d-a0d3-6a310e4bca43/06eb25af-aa18-41cc-8cf1-ac75583aef6a.mirnaseq.mirnas.quantification.txt	baa657bdb9f6385e1d1f62211fff8a52	50306	validated
3231ab41-2643-4054-b4a8-04d94a161cc3	3231ab41-2643-4054-b4a8-04d94a161cc3/acbecfa7-e597-41db-af79-f479391310db.mirnaseq.mirnas.quantification.txt	4a845ae4f210f4e6326d7500f05b751e	50183	validated
33a04d04-20f0-4ce4-8cf1-a3c71aad3b24	33a04d04-20f0-4ce4-8cf1-a3c71aad3b24/20ec6178-9b62-458b-ae36-b35382583c5e.mirnaseq.mirnas.quantification.txt	d2537f50c8fc89f2c3ba35fe4f8527b3	50248	validated
3437cb5a-5755-4c49-a9c1-9cfd211762a7	3437cb5a-5755-4c49-a9c1-9cfd211762a7/707d1627-b6eb-487a-9672-1b207b4ead84.mirnaseq.mirnas.quantification.txt	ff9082261de1de83a70d6b0bc1ff6698	50330	validated
35168599-a8c9-4a89-a193-4ffefdd2d42d	35168599-a8c9-4a89-a193-4ffefdd2d42d/81eee436-e124-4295-85ec-8694c5dac969.mirnaseq.mirnas.quantification.txt	564fd9857c8af8d4ff8866122f1f4bdd	50221	validated
35b6a43c-51b9-485d-889c-11a247e3fe95	35b6a43c-51b9-485d-889c-11a247e3fe95/1fa6d24b-e229-4d79-a80a-992c999e8e5d.mirnaseq.mirnas.quantification.txt	991b219cf8d407bfcd1f7151ec566f3c	50063	validated
36278a81-ae0e-4ae9-aae5-840136480107	36278a81-ae0e-4ae9-aae5-840136480107/0f8abcc1-51d0-4ba6-96ca-16ce6d803656.mirnaseq.mirnas.quantification.txt	53632a2bb38dd3354dd3bb5b4948b186	50145	validated
3650a7e8-414c-43e5-ad7d-be087012e09c	3650a7e8-414c-43e5-ad7d-be087012e09c/cfd4c225-a2e5-44d9-9074-996d7c010ae1.mirnaseq.mirnas.quantification.txt	974950da6a0d750c0122b99a34f41f52	50245	validated
366241ed-6a48-40a4-bac9-3d2265100b96	366241ed-6a48-40a4-bac9-3d2265100b96/2d27c0d1-2353-44de-9aa6-40b9a75363d9.mirnaseq.mirnas.quantification.txt	c7a5240246391fdcdea6f354ad4eb257	50206	validated
370e537d-02f3-46b3-8353-2b15ad54a51a	370e537d-02f3-46b3-8353-2b15ad54a51a/4a783b73-3b36-44cf-b6b9-3403314a9bda.mirnaseq.mirnas.quantification.txt	0f18172ade476ba705e88cc7e2d0d2f4	50235	validated
37141dd4-ded8-4b8f-90f5-df8624323340	37141dd4-ded8-4b8f-90f5-df8624323340/9fa02b70-94c9-4521-a695-1510ebec5f4f.mirnaseq.mirnas.quantification.txt	69f69cb0c3e6a05cd2920489f36ec51e	50200	validated
37bd3b7d-2fba-4243-808d-75b0a610e056	37bd3b7d-2fba-4243-808d-75b0a610e056/dd022836-5644-4a14-ae24-1bf46b5d7717.mirnaseq.mirnas.quantification.txt	516396ba74e39e369859fb165b20b8e2	50188	validated
38083a5c-398f-414e-a9f0-19f354396ce1	38083a5c-398f-414e-a9f0-19f354396ce1/0f9cd6a0-d783-4bb7-8390-146cfef88aa4.mirnaseq.mirnas.quantification.txt	ffaa0d86dfb6c336b5e874c878f40cf9	50160	validated
3839a9ad-cbf0-438e-a536-35aef9f4b53f	3839a9ad-cbf0-438e-a536-35aef9f4b53f/5a76aa88-3e63-47d8-a982-3e99d439cd9b.mirnaseq.mirnas.quantification.txt	a0b1f10fb0ffd541943d831990146346	49427	validated
38b6ea21-6f0b-45a5-b827-8529211b3f43	38b6ea21-6f0b-45a5-b827-8529211b3f43/87f844b6-c7c2-40d8-be87-51b0d56a728b.mirnaseq.mirnas.quantification.txt	c3b2fafffe3f582f4e97519a53def951	50321	validated
39629773-83a1-41f6-a61b-c60225f67dbd	39629773-83a1-41f6-a61b-c60225f67dbd/38413aec-4562-4137-9365-b12517826624.mirnaseq.mirnas.quantification.txt	735d39a4a846c78b17e987d7aa7e6f4f	50315	validated
39e2b50d-6bb4-406a-936d-80847896069d	39e2b50d-6bb4-406a-936d-80847896069d/c07bf00e-e720-4ac3-8cf5-2245fd77cf28.mirnaseq.mirnas.quantification.txt	51b64f11f2639645f906930831fbee2f	50229	validated
3ae237ca-e58a-4c11-acc3-bd8d533d016b	3ae237ca-e58a-4c11-acc3-bd8d533d016b/6b816a24-30fd-4f55-a1cd-e363b4cd2352.mirnaseq.mirnas.quantification.txt	894a987a1ef7ef83dab24f9cae8888b3	50168	validated
3b18e849-9f10-44c2-bf8b-5e90ec6279bc	3b18e849-9f10-44c2-bf8b-5e90ec6279bc/bd42126f-c059-402f-b6f0-6242e25b8f8b.mirnaseq.mirnas.quantification.txt	e22e8f2116784dbe9902319be51fd3b6	50263	validated
3b7583b6-c245-45ea-ba9e-668f00dd1027	3b7583b6-c245-45ea-ba9e-668f00dd1027/33b3c6c9-66c8-426f-9e83-abb1e9fa9950.mirnaseq.mirnas.quantification.txt	b7136d1d3b6119e3485ceec2030f52d4	50546	validated
3c377a90-4ae2-4964-a94b-54a8e7812089	3c377a90-4ae2-4964-a94b-54a8e7812089/f062bb81-b9fa-426e-a6be-129dbb9b6757.mirnaseq.mirnas.quantification.txt	aa04f571e5ea4e817f6c17986c1f8392	50052	validated
3c3dc19c-02a4-4663-b3b6-b4e59f5b6ecd	3c3dc19c-02a4-4663-b3b6-b4e59f5b6ecd/58ef934f-498c-4d32-b2ec-74b3651f3995.mirnaseq.mirnas.quantification.txt	165e7af9c3d70ca6201531e1afc51b87	50300	validated
3c60dfba-6b3b-4709-914e-e83e1b2b5d7e	3c60dfba-6b3b-4709-914e-e83e1b2b5d7e/11fa58cc-b0f9-49d4-b15c-75aec97931f7.mirnaseq.mirnas.quantification.txt	76287922372d819e761bae6901aa8540	50466	validated
3cc6ee25-4d02-472f-bb95-278fcabb171e	3cc6ee25-4d02-472f-bb95-278fcabb171e/e4d945ee-2548-4039-a138-ac93c2c5d6d4.mirnaseq.mirnas.quantification.txt	01e3f6ad833ba39a85b0793b0e339e38	50124	validated
3ef31e48-23a3-44dd-8dcf-a3e42966dfd5	3ef31e48-23a3-44dd-8dcf-a3e42966dfd5/3fd7c101-d1db-4203-8efe-a0680cc8e30c.mirnaseq.mirnas.quantification.txt	cd1cfeb214a7106088577eea80ec1c31	50349	validated
3f181beb-b39d-4a3b-b6da-b4357f2dc66e	3f181beb-b39d-4a3b-b6da-b4357f2dc66e/608997dc-3866-4756-93c8-9daf43989598.mirnaseq.mirnas.quantification.txt	cad0be3b72b903036312d1a39a43fee2	50080	validated
3f2bb631-a89d-4575-9155-7a93510539c7	3f2bb631-a89d-4575-9155-7a93510539c7/0079ac3f-2b66-4d19-a532-a313f660a391.mirnaseq.mirnas.quantification.txt	5d26d2198377052c1af5eb4d3d414631	50260	validated
3f94ce30-d61a-40a6-bd0d-3dd10792cbd7	3f94ce30-d61a-40a6-bd0d-3dd10792cbd7/6debe6b7-387e-403e-a4cc-feca023b57cd.mirnaseq.mirnas.quantification.txt	ff7db390f83e144741fc24406868e274	50188	validated
40c6c137-37c5-41bf-9885-92c262fa9376	40c6c137-37c5-41bf-9885-92c262fa9376/5def121c-43ee-4c15-99e8-b29f87f014a0.mirnaseq.mirnas.quantification.txt	8845b87c939a8ca04fb130693fad5e5e	50247	validated
412e26c6-d93b-4f47-9042-57e145db89f6	412e26c6-d93b-4f47-9042-57e145db89f6/03b07a04-99cb-4d9e-accf-103d646b9f95.mirnaseq.mirnas.quantification.txt	6e75da7b4ea1467b2311468013575c45	50320	validated
41a30b33-f5f5-4f65-8786-a5b6dc5c284e	41a30b33-f5f5-4f65-8786-a5b6dc5c284e/2d6f4c37-2f00-4888-9675-98e3b452a58b.mirnaseq.mirnas.quantification.txt	ed3695060f9bfe181732fcbc35fa26e1	50266	validated
420dab5b-de69-4e8f-8049-e82062833480	420dab5b-de69-4e8f-8049-e82062833480/7ab08ca3-8234-40c1-8303-af00a138064f.mirnaseq.mirnas.quantification.txt	8ae8855f6de8549cc2e7aeddaf918654	50175	validated
42637083-97eb-4562-a08f-4ce05bc6077e	42637083-97eb-4562-a08f-4ce05bc6077e/c1570b5f-febd-45eb-9f61-3ef1091fa49f.mirnaseq.mirnas.quantification.txt	6212ea981541271bb7cebf0cb6414cf8	50467	validated
42faacf0-88c2-4766-8d5f-9f3a2e794fd2	42faacf0-88c2-4766-8d5f-9f3a2e794fd2/a5d6a574-bd51-4f3e-9021-fbc1f209d51e.mirnaseq.mirnas.quantification.txt	670bfaabb25abf22fd571a40f962cf5c	50237	validated
43a6fecc-6f37-4b26-babb-4d445851f19d	43a6fecc-6f37-4b26-babb-4d445851f19d/285aaca3-e5e2-4011-b878-306c97571c0e.mirnaseq.mirnas.quantification.txt	45c46a5c2d508052f8ed3687db45bcc9	50316	validated
43de9b53-c78d-475d-91d6-13a48ae463e5	43de9b53-c78d-475d-91d6-13a48ae463e5/9322d170-8e24-484f-bfbc-2b40c85c73a9.mirnaseq.mirnas.quantification.txt	f919af7c2de55d800390e774a58223ea	50296	validated
43ef9ad8-e7a7-4b04-8869-e57454302993	43ef9ad8-e7a7-4b04-8869-e57454302993/c588d566-1e63-43d9-923d-4086df7376cc.mirnaseq.mirnas.quantification.txt	23c024688ba070740490c7e299f5ba54	50171	validated
44a1621d-5ee9-47e5-8d60-7dde90a2f594	44a1621d-5ee9-47e5-8d60-7dde90a2f594/3b9c0399-4a1c-4dfb-9d89-0778b3ed383b.mirnaseq.mirnas.quantification.txt	6cfa174ab57b2879f11f591ab83e4491	50334	validated
44e67acf-7fb3-45d4-9378-3851ded9f507	44e67acf-7fb3-45d4-9378-3851ded9f507/0c5cf3c3-791f-4cfb-900e-d3801beee9ce.mirnaseq.mirnas.quantification.txt	802975e17c7dacce3580e84c72e0931c	50277	validated
452813fa-4a45-4067-8ab7-e932f9418d36	452813fa-4a45-4067-8ab7-e932f9418d36/c2a5ef73-d5e1-403d-9010-72f45abfccd5.mirnaseq.mirnas.quantification.txt	9d393e9c5dffe5777a005888fb4b4b39	50150	validated
458f9458-42e1-4532-906d-0b51b21654be	458f9458-42e1-4532-906d-0b51b21654be/b55ae6e8-1316-42c6-a9ba-7b80733aaaa4.mirnaseq.mirnas.quantification.txt	c0f5bee432488a4bf6f7d1845f38795b	49934	validated
459a8224-e7c1-469b-a5ab-48645b9082b3	459a8224-e7c1-469b-a5ab-48645b9082b3/6b847a6f-ae6d-4ecc-8fc6-b98e1497461a.mirnaseq.mirnas.quantification.txt	5d3aae1dfc35fd19662947678b779484	50126	validated
45ac4b71-b621-4b60-9d54-e3d09b9b1ae4	45ac4b71-b621-4b60-9d54-e3d09b9b1ae4/53c97176-6f3e-44da-9413-c77d68bec773.mirnaseq.mirnas.quantification.txt	572ad62c0dcd7034995f0759230bfbc9	50242	validated
45c6d2b9-930e-4e32-b097-a12e1f37c378	45c6d2b9-930e-4e32-b097-a12e1f37c378/77dce9a8-debf-46d5-be8a-aafb1bed5853.mirnaseq.mirnas.quantification.txt	2b304c13ac26b18c90c90e51c28a5efd	50342	validated
45e54aa5-ba88-4dff-86fd-5af7ff772688	45e54aa5-ba88-4dff-86fd-5af7ff772688/e077e96a-374f-4e44-99bb-f833b3780792.mirnaseq.mirnas.quantification.txt	0c1121743c62451f0fab2a821779be64	50074	validated
468fa660-421c-4150-92f1-bbd9a1d41fbb	468fa660-421c-4150-92f1-bbd9a1d41fbb/f687171c-ebdd-48f9-887c-8adb2a71b9c3.mirnaseq.mirnas.quantification.txt	2ef5b11afca57ff1636a359b074cce92	50306	validated
4697effd-25d1-4774-afdc-57a03a04611e	4697effd-25d1-4774-afdc-57a03a04611e/694dc5ed-2acc-441c-bae1-e2f69f714e83.mirnaseq.mirnas.quantification.txt	1f35c769fd550579577f9526eabd250a	50326	validated
46d59937-7d63-42e6-b96c-20cbbacc0c31	46d59937-7d63-42e6-b96c-20cbbacc0c31/18661499-399a-46b9-9df3-a212998efd33.mirnaseq.mirnas.quantification.txt	eeba0119450dda7476ed38a2be6aab0c	50323	validated
4718b5c7-0b29-40ac-b365-9ce70a2b9c88	4718b5c7-0b29-40ac-b365-9ce70a2b9c88/e18a2d8a-fec6-4f86-a2a2-0e47ba89b78e.mirnaseq.mirnas.quantification.txt	89f1b12012c811dd9f80888788b562eb	50083	validated
47393ccf-3155-4446-acb2-7f380512476c	47393ccf-3155-4446-acb2-7f380512476c/01abf587-2e73-45b6-971e-85d61e281537.mirnaseq.mirnas.quantification.txt	6e261d7cd289134468ede225f423a482	50221	validated
47a55662-ada2-4fb1-b554-4a740770e6c2	47a55662-ada2-4fb1-b554-4a740770e6c2/66097f65-75ce-4adc-b3dd-be2a7841ab45.mirnaseq.mirnas.quantification.txt	41dfdadb7bef01ee236192b03a5600e6	50270	validated
482470d2-7e9f-4d23-a1f7-7924da2f311d	482470d2-7e9f-4d23-a1f7-7924da2f311d/537376d3-dbd0-4bf8-965d-136cc3bf7d47.mirnaseq.mirnas.quantification.txt	fe8872201cffe6895e44f024d1818fbc	50266	validated
485565fe-d402-4a0c-b6ae-62651163f7b5	485565fe-d402-4a0c-b6ae-62651163f7b5/230befe2-10f0-4a71-959f-ac2d038f1209.mirnaseq.mirnas.quantification.txt	f8b088af00f69c36cb3e6113d49e9154	50052	validated
495dcd44-b96b-412d-9196-c7845ca98dc6	495dcd44-b96b-412d-9196-c7845ca98dc6/a5211db8-24de-4b4b-b018-0e5b02191875.mirnaseq.mirnas.quantification.txt	66bfd349122494a28d97c44cf498cf6d	50309	validated
496d7fd6-aeb5-4e2c-a781-06ad9c985892	496d7fd6-aeb5-4e2c-a781-06ad9c985892/90ddd1c2-6ebd-4fce-b09d-1ac3e90381ac.mirnaseq.mirnas.quantification.txt	38715009f5d4fed9340dfddf23404370	50330	validated
497ceaca-36df-44d3-a332-d74d02d6f002	497ceaca-36df-44d3-a332-d74d02d6f002/5259b509-913a-490b-851b-116051ebfe73.mirnaseq.mirnas.quantification.txt	fc2693c211ec2bba3dcc65f70af7d9a1	50154	validated
49c050aa-a7ae-4712-bf0e-49a3468f8ade	49c050aa-a7ae-4712-bf0e-49a3468f8ade/623d38c8-4b71-47eb-bbc3-d6167e516530.mirnaseq.mirnas.quantification.txt	abcedcd17d2c3c37fdf440b3b74fd811	50121	validated
4a181b8d-6794-4d34-a86d-440efd1e1557	4a181b8d-6794-4d34-a86d-440efd1e1557/cc0e7bf3-04c0-4fd8-bf81-d509cb70a0ba.mirnaseq.mirnas.quantification.txt	d241d7ea7b9e5f89db1a079f2c76451c	50284	validated
4a270934-0f3c-4c0f-9f8f-706d47e3776d	4a270934-0f3c-4c0f-9f8f-706d47e3776d/e6c68cba-1389-4d81-9a39-07cb3553d5f2.mirnaseq.mirnas.quantification.txt	05d96af97e1a827c631696f16abfd76e	50239	validated
4a330bbd-c1c7-46f3-864f-1d6606b07a12	4a330bbd-c1c7-46f3-864f-1d6606b07a12/99babae0-1827-4be3-af67-a760b6fa0aab.mirnaseq.mirnas.quantification.txt	e0ee6ccc1a129fcbf5211ee695f79fb1	50234	validated
4a67b7bc-c62b-4d05-b6cf-76415208b309	4a67b7bc-c62b-4d05-b6cf-76415208b309/4af1a12f-9eca-4da1-a08b-844c01f33d69.mirnaseq.mirnas.quantification.txt	e39873fc16eaa2c213c8675d9eafd608	50194	validated
4aef88eb-6f74-43a8-bea4-17c1674e30dd	4aef88eb-6f74-43a8-bea4-17c1674e30dd/665755b4-ca74-4504-b222-cea21d8bb788.mirnaseq.mirnas.quantification.txt	6ead0ed533e4d34db6e5189e52d4d813	50258	validated
4b176444-0906-4178-bdb9-30c75e6edb7d	4b176444-0906-4178-bdb9-30c75e6edb7d/f7cfc9af-0196-4e34-9fa4-b4b43a3203a8.mirnaseq.mirnas.quantification.txt	ff40725984fb326f5f9ba3096ec4cfc9	50232	validated
4c41982f-564e-4671-9bf4-d5e73da67ed8	4c41982f-564e-4671-9bf4-d5e73da67ed8/b53ca1a2-ac39-443d-9e4b-9fbee4e02102.mirnaseq.mirnas.quantification.txt	4425899d82cc5b3e7a1c5f740dd53c95	50164	validated
4c53adf8-c608-420d-9c8f-797325e59e5c	4c53adf8-c608-420d-9c8f-797325e59e5c/8997d78f-62e8-497b-a1a5-41b75c3877ea.mirnaseq.mirnas.quantification.txt	7804229372ef0e4168d081e1cd5d1059	50209	validated
4cc6f6b9-0c4b-4a32-8e8e-bc9b5ea6855c	4cc6f6b9-0c4b-4a32-8e8e-bc9b5ea6855c/fce14b08-5ef4-4847-83ff-270ed4d8a98c.mirnaseq.mirnas.quantification.txt	0682310bbfb68483ce40a88451b62f15	50077	validated
4d9e0003-6524-4ce1-8a84-469d8fa31dd8	4d9e0003-6524-4ce1-8a84-469d8fa31dd8/f2b5529a-b7a2-41da-9cee-7cc8178cab2d.mirnaseq.mirnas.quantification.txt	98f0bd2d88b2d349498a76bc24a79dd5	50261	validated
4dcd8af1-298b-4cf0-bb2f-0f0f87b8abe3	4dcd8af1-298b-4cf0-bb2f-0f0f87b8abe3/c8d0eb5d-15c6-4f14-81da-0e5067cd5ab9.mirnaseq.mirnas.quantification.txt	66f4566575b3b17bbe0cdd69d41b9dbb	50141	validated
4e4fbe9e-1aaa-48b3-8ccf-36c8eda5cdd6	4e4fbe9e-1aaa-48b3-8ccf-36c8eda5cdd6/ba74e2ac-61eb-4acb-a115-0982c1e51b9f.mirnaseq.mirnas.quantification.txt	f4a41938131fb21630bbab7cb40f2364	50312	validated
4e514a12-f664-4317-a60e-faea30496762	4e514a12-f664-4317-a60e-faea30496762/ff7a5ce9-d259-46db-8c72-e45bb561a2cc.mirnaseq.mirnas.quantification.txt	e250f9b434a222ca6c953e5d5a3b89cf	50235	validated
4ecf3728-d53f-47b2-8b3a-fc877b834d60	4ecf3728-d53f-47b2-8b3a-fc877b834d60/00b13745-68e7-4c3d-a609-292b746b0186.mirnaseq.mirnas.quantification.txt	5e35463a04b5fddc04a92fb3ec13a84c	49977	validated
4fdd2000-067c-4f64-98d8-d3290d59c327	4fdd2000-067c-4f64-98d8-d3290d59c327/7a8a1ac7-1b0d-46ce-9605-417f24b633c8.mirnaseq.mirnas.quantification.txt	8fbe203c21c0c63704cf2ff0cd8b92c5	50109	validated
50171aae-d9bf-47e5-8d71-1d0099be9154	50171aae-d9bf-47e5-8d71-1d0099be9154/028446b6-7955-4339-9900-af5e498e809c.mirnaseq.mirnas.quantification.txt	a3b1b11d9d641a446240348f29c143a3	50313	validated
5020d3c4-2962-433e-8a01-79852fb66ec9	5020d3c4-2962-433e-8a01-79852fb66ec9/c0675b9f-8528-467e-bbf5-65a5d448389a.mirnaseq.mirnas.quantification.txt	1ef4db19af9d3b3b9c4419ed0797ffd7	50210	validated
50ab4110-8bec-41f7-ba0c-0558d90edd4d	50ab4110-8bec-41f7-ba0c-0558d90edd4d/f9bc3b27-f533-4791-a94d-a32079880e01.mirnaseq.mirnas.quantification.txt	32848e1d3c80a67bf871473757916d4e	50158	validated
51047ead-aeac-4c37-a1d7-103e96593352	51047ead-aeac-4c37-a1d7-103e96593352/0f79c332-b375-4d96-a38d-87a5a2a4dfa4.mirnaseq.mirnas.quantification.txt	56895fda820208162ec60ad45a1ead7a	50276	validated
5123b94f-8fa4-488f-8d5e-80ad38810a55	5123b94f-8fa4-488f-8d5e-80ad38810a55/62fa378d-ec31-4fcb-b2e2-49dc11170000.mirnaseq.mirnas.quantification.txt	2054f7c751fc276ab11359863732f9c3	50328	validated
